scenario_id,encounter_requested,encounter_observed,role,cas,cas_name,perception,dcpa_target_m,tcpa_target_s,own_speed_kn,tgt_speed_kn,own_vessel,tgt_vessel,tgt_status,visibility,initial_range_m,relative_bearing_deg,tgt_heading_deg,min_dist_m,min_intrusion,safe,domain_respected,collision,excess_path_pct,progress_loss_pct,cross_track_m,heading_changes,total_alteration_deg,crossed_ahead,detection_rate,track_delay_s,tcpa_at_track_ready,mean_pos_error_m,role_flip_rate,encounter,starboard_alteration,substantial_action,early_action,no_cross_ahead,stand_on_held,compliance
head_on_0053,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,perfect,777.6141046278229,1757.23319125656,10.043287383337008,12.381300796531828,coastal_tanker,coastal_tanker,power_driven,good,20281.89722202404,0.8106100540629874,177.4885553903091,1860.3560420877295,8.82407565116858,True,True,False,-0.2763708845763257,4.762273408671566,2783.728811460428,54,34.99999996385082,True,1.0,15.0,1742.23319125656,0.0,0.0,head_on,1.0,1.0,1.0,,,1.0
head_on_0053,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,perfect,777.6141046278229,1757.23319125656,10.043287383337008,12.381300796531828,coastal_tanker,coastal_tanker,power_driven,good,20281.89722202404,0.8106100540629874,177.4885553903091,80.15614163812197,0.365970718100987,False,False,True,-8.878384657316666,10.537048341073998,1089.3792143993696,280,59.99099487214025,True,1.0,15.0,1742.23319125656,0.0,0.0,head_on,1.0,1.0,1.0,,,1.0
head_on_0053,head_on,head_on,both_give_way,mpc,MPC,perfect,777.6141046278229,1757.23319125656,10.043287383337008,12.381300796531828,coastal_tanker,coastal_tanker,power_driven,good,20281.89722202404,0.8106100540629874,177.4885553903091,1031.381659797354,5.714620442356928,True,True,False,-3.4646376269284676,4.227499566176067,363.5402803008056,198,23.396044713093794,True,1.0,15.0,1742.23319125656,0.0,0.0,head_on,1.0,0.0,1.0,,,0.6666666666666666
head_on_0054,head_on,head_on,both_give_way,no_action,No action (baseline),perfect,667.3772107638486,648.004041342314,15.08203232180058,12.5979868621089,container_feeder,coastal_tanker,power_driven,good,9247.121181900207,5.7670161806630675,183.57778801180098,667.9815694422145,2.7723395402145696,False,True,False,-7.042984273423802e-13,7.042984273423802e-13,0.0,0,0.0,True,1.0,15.0,633.0040413423143,0.0,0.0,head_on,0.0,0.0,0.0,,,0.0
head_on_0054,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,perfect,667.3772107638486,648.004041342314,15.08203232180058,12.5979868621089,container_feeder,coastal_tanker,power_driven,good,9247.121181900207,5.7670161806630675,183.57778801180098,2124.975324352008,7.335096414532064,True,True,False,-0.29702183464984533,3.475576779593521,3021.3862105334924,56,34.99999017250764,False,1.0,15.0,647.7653138905189,0.0,0.0,head_on,1.0,1.0,1.0,,,1.0
head_on_0054,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,perfect,667.3772107638486,648.004041342314,15.08203232180058,12.5979868621089,container_feeder,coastal_tanker,power_driven,good,9247.121181900207,5.7670161806630675,183.57778801180098,85.4844678277647,0.3052514623976356,False,False,True,-6.002033236469414,6.895350991053706,1161.0035156253698,174,50.80788878624013,True,1.0,15.0,647.7653138905189,0.0,0.0,head_on,1.0,1.0,1.0,,,1.0
head_on_0054,head_on,head_on,both_give_way,mpc,MPC,perfect,667.3772107638486,648.004041342314,15.08203232180058,12.5979868621089,container_feeder,coastal_tanker,power_driven,good,9247.121181900207,5.7670161806630675,183.57778801180098,1017.772591159373,3.4296377178357194,True,True,False,-2.3245096777469874,4.126253720294928,1771.9242715420623,135,44.445968168413955,True,1.0,15.0,647.7653138905189,0.0,0.0,head_on,1.0,1.0,1.0,,,1.0
head_on_0055,head_on,head_on,both_give_way,no_action,No action (baseline),perfect,926.6684085192514,1113.8416878884132,9.358579241977807,14.344710927424888,container_feeder,coastal_tanker,power_driven,moderate,13606.732456375117,6.194468714002572,183.7827793571731,926.7759344991457,3.8543769495584947,True,True,False,-1.6815233057670566e-13,1.6815233057670566e-13,0.0,0,0.0,True,1.0,15.0,1098.8416878884134,0.0,0.0,head_on,0.0,0.0,0.0,,,0.0
head_on_0055,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,perfect,926.6684085192514,1113.8416878884132,9.358579241977807,14.344710927424888,container_feeder,coastal_tanker,power_driven,moderate,13606.732456375117,6.194468714002572,183.7827793571731,926.7759344991457,3.8543769495584947,True,True,False,-1.6815233057670566e-13,1.6815233057670566e-13,0.0,0,0.0,True,1.0,15.0,1098.8416878884134,0.0,0.0,head_on,0.0,0.0,0.0,,,0.0
head_on_0055,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,perfect,926.6684085192514,1113.8416878884132,9.358579241977807,14.344710927424888,container_feeder,coastal_tanker,power_driven,moderate,13606.732456375117,6.194468714002572,183.7827793571731,926.7759344991457,3.8543769495584947,True,True,False,-1.6815233057670566e-13,1.6815233057670566e-13,0.0,0,0.0,True,1.0,15.0,1098.8416878884134,0.0,0.0,head_on,0.0,0.0,0.0,,,0.0
head_on_0055,head_on,head_on,both_give_way,mpc,MPC,perfect,926.6684085192514,1113.8416878884132,9.358579241977807,14.344710927424888,container_feeder,coastal_tanker,power_driven,moderate,13606.732456375117,6.194468714002572,183.7827793571731,926.7759344991457,3.8543769495584947,True,True,False,-1.6815233057670566e-13,1.6815233057670566e-13,0.0,0,0.0,True,1.0,15.0,1098.8416878884134,0.0,0.0,head_on,0.0,0.0,0.0,,,0.0
head_on_0056,head_on,head_on,both_give_way,no_action,No action (baseline),perfect,649.7324639557938,1543.6833259585133,9.0409386509492,15.284650141782468,handysize_bulker,coastal_tanker,power_driven,restricted,19328.074001811736,-1.2680086726659505,181.04785524458177,649.9413415556483,2.2557611655335044,False,True,False,1.7188437329810646e-12,-1.7188437329810646e-12,0.0,0,0.0,True,1.0,15.0,1528.6833259585128,0.0,0.0,head_on,0.0,0.0,0.0,,,0.0
head_on_0056,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,perfect,649.7324639557938,1543.6833259585133,9.0409386509492,15.284650141782468,handysize_bulker,coastal_tanker,power_driven,restricted,19328.074001811736,-1.2680086726659505,181.04785524458177,2902.3946821576014,9.028932225635108,True,True,False,-1.1933573419698373,5.508662196375416,2391.611789590579,72,36.64486794845214,False,1.0,15.0,1528.6833259585128,0.0,0.0,head_on,1.0,1.0,1.0,,,1.0
