scenario_id,encounter_requested,encounter_observed,role,cas,cas_name,dcpa_target_m,tcpa_target_s,own_speed_kn,tgt_speed_kn,own_vessel,tgt_vessel,tgt_status,visibility,initial_range_m,relative_bearing_deg,tgt_heading_deg,min_dist_m,min_intrusion,safe,domain_respected,collision,excess_path_pct,progress_loss_pct,cross_track_m,heading_changes,total_alteration_deg,crossed_ahead,encounter,starboard_alteration,substantial_action,early_action,no_cross_ahead,stand_on_held,compliance
head_on_0000,head_on,head_on,both_give_way,no_action,No action (baseline),1046.4079230305479,1737.2346977618984,12.976574206585717,9.947608008608263,handysize_bulker,container_feeder,power_driven,moderate,20511.39041273039,3.7690158020914577,181.9467433777743,1046.7396487711167,3.629946019104025,True,True,False,3.0317456775816435e-14,-3.0317456775816435e-14,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0000,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,1046.4079230305479,1737.2346977618984,12.976574206585717,9.947608008608263,handysize_bulker,container_feeder,power_driven,moderate,20511.39041273039,3.7690158020914577,181.9467433777743,1046.7396487711167,3.629946019104025,True,True,False,3.0317456775816435e-14,-3.0317456775816435e-14,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0000,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,1046.4079230305479,1737.2346977618984,12.976574206585717,9.947608008608263,handysize_bulker,container_feeder,power_driven,moderate,20511.39041273039,3.7690158020914577,181.9467433777743,1046.7396487711167,3.629946019104025,True,True,False,3.0317456775816435e-14,-3.0317456775816435e-14,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0000,head_on,head_on,both_give_way,mpc,MPC,1046.4079230305479,1737.2346977618984,12.976574206585717,9.947608008608263,handysize_bulker,container_feeder,power_driven,moderate,20511.39041273039,3.7690158020914577,181.9467433777743,1046.7396487711167,3.629946019104025,True,True,False,3.0317456775816435e-14,-3.0317456775816435e-14,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0001,head_on,head_on,both_give_way,no_action,No action (baseline),93.78011686087035,1153.473680578606,10.782025505981716,11.661396061515685,container_feeder,container_feeder,power_driven,good,13317.952099821036,-0.03022894752607691,180.7183152038791,95.42147764145776,0.39147641451385584,False,False,True,-1.2223547762431566e-12,1.2223547762431566e-12,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0001,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,93.78011686087035,1153.473680578606,10.782025505981716,11.661396061515685,container_feeder,container_feeder,power_driven,good,13317.952099821036,-0.03022894752607691,180.7183152038791,2869.318231224472,10.029567536878496,True,True,False,-0.555008338649544,4.856874078977262,2860.1174540581583,56,34.99999999976376,False,head_on,1.0,1.0,1.0,,,1.0
head_on_0001,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,93.78011686087035,1153.473680578606,10.782025505981716,11.661396061515685,container_feeder,container_feeder,power_driven,good,13317.952099821036,-0.03022894752607691,180.7183152038791,1083.337732028029,4.5114684367523425,True,True,False,-0.04946892902263362,0.4578462258548451,996.7583878297219,32,9.999999999989912,True,head_on,1.0,0.0,1.0,,,0.6666666666666666
head_on_0001,head_on,head_on,both_give_way,mpc,MPC,93.78011686087035,1153.473680578606,10.782025505981716,11.661396061515685,container_feeder,container_feeder,power_driven,good,13317.952099821036,-0.03022894752607691,180.7183152038791,1032.7452146771996,4.302792374015362,True,True,False,-0.29831734811789556,0.6976137177659609,941.9852453120521,49,13.53147772859064,True,head_on,1.0,0.0,1.0,,,0.6666666666666666
head_on_0002,head_on,head_on,both_give_way,no_action,No action (baseline),304.7887348384313,1758.611589917731,12.423581781229387,8.050724937125096,handysize_bulker,container_feeder,power_driven,good,18524.84937935173,1.4036261180559826,181.1721494274489,305.139332349143,1.0581683854427841,False,True,False,-1.8050151613637256e-12,1.8050151613637256e-12,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0002,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,304.7887348384313,1758.611589917731,12.423581781229387,8.050724937125096,handysize_bulker,container_feeder,power_driven,good,18524.84937935173,1.4036261180559826,181.1721494274489,2903.184175596906,7.843519902254588,True,True,False,-0.6916050551044457,4.948625921237036,3249.7969326260045,60,35.13138331722186,False,head_on,1.0,1.0,1.0,,,1.0
head_on_0002,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,304.7887348384313,1758.611589917731,12.423581781229387,8.050724937125096,handysize_bulker,container_feeder,power_driven,good,18524.84937935173,1.4036261180559826,181.1721494274489,1086.8587838233386,3.7207223061305026,True,True,False,-1.1772449929056168,1.812360964048797,1412.0823758136223,97,15.0348968076853,True,head_on,1.0,0.0,1.0,,,0.6666666666666666
head_on_0002,head_on,head_on,both_give_way,mpc,MPC,304.7887348384313,1758.611589917731,12.423581781229387,8.050724937125096,handysize_bulker,container_feeder,power_driven,good,18524.84937935173,1.4036261180559826,181.1721494274489,1015.4889248217382,3.5144556673105654,True,True,False,-3.0375047732670484,3.728540655301637,1324.0607559145408,170,20.094966435192386,True,head_on,1.0,0.0,1.0,,,0.6666666666666666
head_on_0003,head_on,head_on,both_give_way,no_action,No action (baseline),1454.5358052962836,1244.3417014446154,11.18131089896454,8.476291296734878,vlcc,container_feeder,power_driven,moderate,12667.36140766875,6.364323535247945,179.46837334252496,1454.5510394354792,2.7546311049345307,True,True,False,4.574076783211536e-13,-4.574076783211536e-13,0.0,0,0.0,False,head_on,0.0,0.0,0.0,,,0.0
head_on_0003,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,1454.5358052962836,1244.3417014446154,11.18131089896454,8.476291296734878,vlcc,container_feeder,power_driven,moderate,12667.36140766875,6.364323535247945,179.46837334252496,1454.5510394354792,2.7546311049345307,True,True,False,4.574076783211536e-13,-4.574076783211536e-13,0.0,0,0.0,False,head_on,0.0,0.0,0.0,,,0.0
head_on_0003,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,1454.5358052962836,1244.3417014446154,11.18131089896454,8.476291296734878,vlcc,container_feeder,power_driven,moderate,12667.36140766875,6.364323535247945,179.46837334252496,1454.5510394354792,2.7546311049345307,True,True,False,4.574076783211536e-13,-4.574076783211536e-13,0.0,0,0.0,False,head_on,0.0,0.0,0.0,,,0.0
head_on_0003,head_on,head_on,both_give_way,mpc,MPC,1454.5358052962836,1244.3417014446154,11.18131089896454,8.476291296734878,vlcc,container_feeder,power_driven,moderate,12667.36140766875,6.364323535247945,179.46837334252496,1454.5510394354792,2.7546311049345307,True,True,False,4.574076783211536e-13,-4.574076783211536e-13,0.0,0,0.0,False,head_on,0.0,0.0,0.0,,,0.0
head_on_0004,head_on,head_on,both_give_way,no_action,No action (baseline),1216.8592447621345,1423.5297755634083,11.512169003516023,9.227069151460217,coastal_tanker,handysize_bulker,power_driven,restricted,15230.842066532292,3.1712176168112127,176.82783663341104,1216.9602659767108,6.8970437933894475,True,True,False,5.809577992874381e-13,-5.809577992874381e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0004,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,1216.8592447621345,1423.5297755634083,11.512169003516023,9.227069151460217,coastal_tanker,handysize_bulker,power_driven,restricted,15230.842066532292,3.1712176168112127,176.82783663341104,1216.9602659767108,6.8970437933894475,True,True,False,5.809577992874381e-13,-5.809577992874381e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0004,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,1216.8592447621345,1423.5297755634083,11.512169003516023,9.227069151460217,coastal_tanker,handysize_bulker,power_driven,restricted,15230.842066532292,3.1712176168112127,176.82783663341104,1216.9602659767108,6.8970437933894475,True,True,False,5.809577992874381e-13,-5.809577992874381e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0004,head_on,head_on,both_give_way,mpc,MPC,1216.8592447621345,1423.5297755634083,11.512169003516023,9.227069151460217,coastal_tanker,handysize_bulker,power_driven,restricted,15230.842066532292,3.1712176168112127,176.82783663341104,1216.9602659767108,6.8970437933894475,True,True,False,5.809577992874381e-13,-5.809577992874381e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0005,head_on,head_on,both_give_way,no_action,No action (baseline),954.3791381384757,995.3973426352595,10.257661535555092,8.677360319654618,handysize_bulker,container_feeder,power_driven,moderate,9740.74202735581,4.473377360955931,177.49189559236584,954.3869828957232,3.309101627305001,True,True,False,-7.670690366272594e-13,7.670690366272594e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0005,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,954.3791381384757,995.3973426352595,10.257661535555092,8.677360319654618,handysize_bulker,container_feeder,power_driven,moderate,9740.74202735581,4.473377360955931,177.49189559236584,954.3869828957232,3.309101627305001,True,True,False,-7.670690366272594e-13,7.670690366272594e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0005,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,954.3791381384757,995.3973426352595,10.257661535555092,8.677360319654618,handysize_bulker,container_feeder,power_driven,moderate,9740.74202735581,4.473377360955931,177.49189559236584,954.3869828957232,3.309101627305001,True,True,False,-7.670690366272594e-13,7.670690366272594e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0005,head_on,head_on,both_give_way,mpc,MPC,954.3791381384757,995.3973426352595,10.257661535555092,8.677360319654618,handysize_bulker,container_feeder,power_driven,moderate,9740.74202735581,4.473377360955931,177.49189559236584,954.3869828957232,3.309101627305001,True,True,False,-7.670690366272594e-13,7.670690366272594e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0006,head_on,head_on,both_give_way,no_action,No action (baseline),1175.9820153130559,840.9461416134332,14.617228328764373,9.235550067249873,container_feeder,vlcc,power_driven,good,10385.271492939128,5.965896121556185,178.6157268967917,1176.0393167768093,4.897219497724006,True,True,False,4.844626448763067e-13,-4.844626448763067e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0006,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,1175.9820153130559,840.9461416134332,14.617228328764373,9.235550067249873,container_feeder,vlcc,power_driven,good,10385.271492939128,5.965896121556185,178.6157268967917,1176.0393167768093,4.897219497724006,True,True,False,4.844626448763067e-13,-4.844626448763067e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0006,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,1175.9820153130559,840.9461416134332,14.617228328764373,9.235550067249873,container_feeder,vlcc,power_driven,good,10385.271492939128,5.965896121556185,178.6157268967917,1176.0393167768093,4.897219497724006,True,True,False,4.844626448763067e-13,-4.844626448763067e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0006,head_on,head_on,both_give_way,mpc,MPC,1175.9820153130559,840.9461416134332,14.617228328764373,9.235550067249873,container_feeder,vlcc,power_driven,good,10385.271492939128,5.965896121556185,178.6157268967917,1176.0393167768093,4.897219497724006,True,True,False,4.844626448763067e-13,-4.844626448763067e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0007,head_on,head_on,both_give_way,no_action,No action (baseline),51.4728442778612,1669.411347412297,13.393899609479133,15.320933157488954,coastal_tanker,container_feeder,power_driven,moderate,24650.6877702817,-1.8838542686043898,176.69352571697385,52.201589813698426,0.2941513250122837,False,False,True,-5.874565870687996e-14,5.874565870687996e-14,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0007,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,51.4728442778612,1669.411347412297,13.393899609479133,15.320933157488954,coastal_tanker,container_feeder,power_driven,moderate,24650.6877702817,-1.8838542686043898,176.69352571697385,3563.8267767613784,16.57980017738233,True,True,False,-0.1805323579740207,4.548485369193351,3620.4987402049496,52,34.99999990402611,False,head_on,1.0,1.0,1.0,,,1.0
head_on_0007,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,51.4728442778612,1669.411347412297,13.393899609479133,15.320933157488954,coastal_tanker,container_feeder,power_driven,moderate,24650.6877702817,-1.8838542686043898,176.69352571697385,1083.4377783741552,6.120534537696678,True,True,False,-0.018160243221288213,0.3111713965278514,1045.5971221142215,28,9.999967408062886,True,head_on,1.0,0.0,1.0,,,0.6666666666666666
head_on_0007,head_on,head_on,both_give_way,mpc,MPC,51.4728442778612,1669.411347412297,13.393899609479133,15.320933157488954,coastal_tanker,container_feeder,power_driven,moderate,24650.6877702817,-1.8838542686043898,176.69352571697385,1048.0546494866853,5.941149235027451,True,True,False,-0.5984553898732683,0.9315036314022442,1003.8347434869137,43,9.999999840002847,True,head_on,1.0,0.0,1.0,,,0.6666666666666666
head_on_0008,head_on,head_on,both_give_way,no_action,No action (baseline),1151.0946804606024,1370.350704189305,13.327610997423024,13.779943199996039,handysize_bulker,container_feeder,power_driven,good,19142.398187715116,-4.338449928051592,178.2472723126483,1151.1050675742638,3.9945486526035054,True,True,False,-4.4278385040170343e-13,4.4278385040170343e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0008,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,1151.0946804606024,1370.350704189305,13.327610997423024,13.779943199996039,handysize_bulker,container_feeder,power_driven,good,19142.398187715116,-4.338449928051592,178.2472723126483,1151.1050675742638,3.9945486526035054,True,True,False,-4.4278385040170343e-13,4.4278385040170343e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0008,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,1151.0946804606024,1370.350704189305,13.327610997423024,13.779943199996039,handysize_bulker,container_feeder,power_driven,good,19142.398187715116,-4.338449928051592,178.2472723126483,1151.1050675742638,3.9945486526035054,True,True,False,-4.4278385040170343e-13,4.4278385040170343e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0008,head_on,head_on,both_give_way,mpc,MPC,1151.0946804606024,1370.350704189305,13.327610997423024,13.779943199996039,handysize_bulker,container_feeder,power_driven,good,19142.398187715116,-4.338449928051592,178.2472723126483,1151.1050675742638,3.9945486526035054,True,True,False,-4.4278385040170343e-13,4.4278385040170343e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0009,head_on,head_on,both_give_way,no_action,No action (baseline),696.8352405020408,1598.8869056740805,13.577901040996505,11.561565885800626,coastal_tanker,container_feeder,power_driven,moderate,20683.80414678495,-0.6448892089038231,182.79581541202614,696.9838305316222,3.952282614440328,False,True,False,-1.7384869417672384e-12,1.752974332948632e-12,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0009,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,696.8352405020408,1598.8869056740805,13.577901040996505,11.561565885800626,coastal_tanker,container_feeder,power_driven,moderate,20683.80414678495,-0.6448892089038231,182.79581541202614,4185.784416658858,19.778085493081278,True,True,False,-0.18092758254675764,4.323517372756162,3489.833381405151,52,34.99999974653354,False,head_on,1.0,1.0,1.0,,,1.0
head_on_0009,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,696.8352405020408,1598.8869056740805,13.577901040996505,11.561565885800626,coastal_tanker,container_feeder,power_driven,moderate,20683.80414678495,-0.6448892089038231,182.79581541202614,1092.8293097085798,6.198011471730543,True,True,False,-0.008423502409436928,0.07234281712503818,395.6743028358803,14,4.999996191398279,True,head_on,0.0,0.0,1.0,,,0.3333333333333333
head_on_0009,head_on,head_on,both_give_way,mpc,MPC,696.8352405020408,1598.8869056740805,13.577901040996505,11.561565885800626,coastal_tanker,container_feeder,power_driven,moderate,20683.80414678495,-0.6448892089038231,182.79581541202614,1011.7250765333179,5.737972655171473,True,True,False,-0.2629005854252423,0.37228018977972277,312.84381229494994,31,13.938613117871824,True,head_on,1.0,0.0,1.0,,,0.6666666666666666
head_on_0010,head_on,head_on,give_way,no_action,No action (baseline),1345.1589704751234,1081.806663020126,11.558510484162873,11.512861303560841,coastal_tanker,container_feeder,restricted_manoeuvrability,good,12906.161119733943,7.414744730185767,182.87000666878077,1345.3297651810835,7.630525077901746,True,True,False,5.445915933827421e-13,-5.445915933827421e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0010,head_on,head_on,give_way,rule_based,Rule-based COLREGS,1345.1589704751234,1081.806663020126,11.558510484162873,11.512861303560841,coastal_tanker,container_feeder,restricted_manoeuvrability,good,12906.161119733943,7.414744730185767,182.87000666878077,1345.3297651810835,7.630525077901746,True,True,False,5.445915933827421e-13,-5.445915933827421e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0010,head_on,head_on,give_way,velocity_obstacle,Velocity obstacle,1345.1589704751234,1081.806663020126,11.558510484162873,11.512861303560841,coastal_tanker,container_feeder,restricted_manoeuvrability,good,12906.161119733943,7.414744730185767,182.87000666878077,1345.3297651810835,7.630525077901746,True,True,False,5.445915933827421e-13,-5.445915933827421e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0010,head_on,head_on,give_way,mpc,MPC,1345.1589704751234,1081.806663020126,11.558510484162873,11.512861303560841,coastal_tanker,container_feeder,restricted_manoeuvrability,good,12906.161119733943,7.414744730185767,182.87000666878077,1345.3297651810835,7.630525077901746,True,True,False,5.445915933827421e-13,-5.445915933827421e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0011,head_on,head_on,both_give_way,no_action,No action (baseline),593.6362035902241,1509.7657070470004,9.286529634231716,10.14082135204854,coastal_tanker,container_feeder,power_driven,good,15100.580502733492,2.002774049772225,179.52062693894248,593.6408216852464,3.372869819100626,False,True,False,0.0,0.0,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0011,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,593.6362035902241,1509.7657070470004,9.286529634231716,10.14082135204854,coastal_tanker,container_feeder,power_driven,good,15100.580502733492,2.002774049772225,179.52062693894248,1850.607733489478,8.74562840955071,True,True,False,-0.32048559816751004,4.804702833280837,2571.6783112967296,56,34.9999999737396,True,head_on,1.0,1.0,1.0,,,1.0
head_on_0011,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,593.6362035902241,1509.7657070470004,9.286529634231716,10.14082135204854,coastal_tanker,container_feeder,power_driven,good,15100.580502733492,2.002774049772225,179.52062693894248,331.39237135012445,1.4693176041511395,False,True,False,-9.319810599992188,11.444981644090173,1188.2226286853274,283,60.25045016532306,True,head_on,1.0,1.0,1.0,,,1.0
head_on_0011,head_on,head_on,both_give_way,mpc,MPC,593.6362035902241,1509.7657070470004,9.286529634231716,10.14082135204854,coastal_tanker,container_feeder,power_driven,good,15100.580502733492,2.002774049772225,179.52062693894248,1021.1892254173148,4.172797071073195,True,True,False,-4.948049268025711,8.844361492778116,1744.7214280064534,264,57.38595687128795,True,head_on,1.0,1.0,1.0,,,1.0
head_on_0012,head_on,head_on,give_way,no_action,No action (baseline),663.0463514136849,696.8529135344999,13.369327221231115,8.844635072937514,vlcc,container_feeder,not_under_command,restricted,7990.066148698492,5.506691955140833,181.87516854909154,663.3842942422245,1.2545152095178254,False,True,False,1.0740787715052264e-12,-1.0740787715052264e-12,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0012,head_on,head_on,give_way,rule_based,Rule-based COLREGS,663.0463514136849,696.8529135344999,13.369327221231115,8.844635072937514,vlcc,container_feeder,not_under_command,restricted,7990.066148698492,5.506691955140833,181.87516854909154,1855.6316581165377,2.767058630361902,True,True,False,-2.155398351758546,5.654839611378786,2882.3787391984565,90,38.55740013269439,True,head_on,1.0,1.0,1.0,,,1.0
head_on_0012,head_on,head_on,give_way,velocity_obstacle,Velocity obstacle,663.0463514136849,696.8529135344999,13.369327221231115,8.844635072937514,vlcc,container_feeder,not_under_command,restricted,7990.066148698492,5.506691955140833,181.87516854909154,1094.624723982399,1.9241870021990302,True,True,False,-0.994269823451938,2.494350778784568,1837.4236435392593,73,27.73887300446652,True,head_on,1.0,0.0,1.0,,,0.6666666666666666
head_on_0012,head_on,head_on,give_way,mpc,MPC,663.0463514136849,696.8529135344999,13.369327221231115,8.844635072937514,vlcc,container_feeder,not_under_command,restricted,7990.066148698492,5.506691955140833,181.87516854909154,1023.9227680621145,1.79211810287745,True,True,False,-2.4477912706019818,3.8802603397402335,1771.846458041159,105,31.55756278032385,True,head_on,1.0,1.0,1.0,,,1.0
head_on_0013,head_on,head_on,both_give_way,no_action,No action (baseline),993.9664702099832,630.7114782491599,8.440855953214655,8.395898394282858,container_feeder,container_feeder,power_driven,good,5549.672889374845,8.417955000478829,176.19063003980094,993.9855525210988,4.129517088291117,True,True,False,8.156510158769928e-14,-8.156510158769928e-14,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0013,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,993.9664702099832,630.7114782491599,8.440855953214655,8.395898394282858,container_feeder,container_feeder,power_driven,good,5549.672889374845,8.417955000478829,176.19063003980094,993.9855525210988,4.129517088291117,True,True,False,8.156510158769928e-14,-8.156510158769928e-14,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0013,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,993.9664702099832,630.7114782491599,8.440855953214655,8.395898394282858,container_feeder,container_feeder,power_driven,good,5549.672889374845,8.417955000478829,176.19063003980094,993.9855525210988,4.129517088291117,True,True,False,8.156510158769928e-14,-8.156510158769928e-14,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0013,head_on,head_on,both_give_way,mpc,MPC,993.9664702099832,630.7114782491599,8.440855953214655,8.395898394282858,container_feeder,container_feeder,power_driven,good,5549.672889374845,8.417955000478829,176.19063003980094,993.9855525210988,4.129517088291117,True,True,False,8.156510158769928e-14,-8.156510158769928e-14,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0014,head_on,head_on,both_give_way,no_action,No action (baseline),111.38047158665199,1261.4660052115653,9.14949693595672,13.65712674715989,vlcc,container_feeder,power_driven,good,14797.919860598853,-1.8293615893228454,177.66529448784644,112.70022325836794,0.2108798931908433,False,False,True,-1.0534688293600022e-12,1.0534688293600022e-12,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0014,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,111.38047158665199,1261.4660052115653,9.14949693595672,13.65712674715989,vlcc,container_feeder,power_driven,good,14797.919860598853,-1.8293615893228454,177.66529448784644,2199.00377427257,3.6006421068498278,True,True,False,-3.8203299087951685,8.14440433045518,2424.8413816085963,128,40.186685911358445,False,head_on,1.0,1.0,1.0,,,1.0
head_on_0014,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,111.38047158665199,1261.4660052115653,9.14949693595672,13.65712674715989,vlcc,container_feeder,power_driven,good,14797.919860598853,-1.8293615893228454,177.66529448784644,1100.5571810463189,2.063737505376743,True,True,False,-0.7314758665462348,1.3331666016588946,1016.0667911191525,57,17.635609062522747,True,head_on,1.0,0.0,1.0,,,0.6666666666666666
head_on_0014,head_on,head_on,both_give_way,mpc,MPC,111.38047158665199,1261.4660052115653,9.14949693595672,13.65712674715989,vlcc,container_feeder,power_driven,good,14797.919860598853,-1.8293615893228454,177.66529448784644,1027.6775185919957,1.9272238340564054,True,True,False,-1.5882368554888437,2.1220290161517568,954.4501453828157,44,17.257779102644175,True,head_on,1.0,0.0,1.0,,,0.6666666666666666
head_on_0015,head_on,head_on,both_give_way,no_action,No action (baseline),1415.695476557393,907.9180453203644,12.900950452090466,12.722785734426292,vlcc,handysize_bulker,power_driven,good,12051.01228296086,7.314061299096136,181.14324518441094,1415.9614391028738,2.6806262016679514,True,True,False,-2.287138043049695e-13,2.287138043049695e-13,0.0,0,0.0,False,head_on,0.0,0.0,0.0,,,0.0
head_on_0015,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,1415.695476557393,907.9180453203644,12.900950452090466,12.722785734426292,vlcc,handysize_bulker,power_driven,good,12051.01228296086,7.314061299096136,181.14324518441094,1415.9614391028738,2.6806262016679514,True,True,False,-2.287138043049695e-13,2.287138043049695e-13,0.0,0,0.0,False,head_on,0.0,0.0,0.0,,,0.0
head_on_0015,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,1415.695476557393,907.9180453203644,12.900950452090466,12.722785734426292,vlcc,handysize_bulker,power_driven,good,12051.01228296086,7.314061299096136,181.14324518441094,1415.9614391028738,2.6806262016679514,True,True,False,-2.287138043049695e-13,2.287138043049695e-13,0.0,0,0.0,False,head_on,0.0,0.0,0.0,,,0.0
head_on_0015,head_on,head_on,both_give_way,mpc,MPC,1415.695476557393,907.9180453203644,12.900950452090466,12.722785734426292,vlcc,handysize_bulker,power_driven,good,12051.01228296086,7.314061299096136,181.14324518441094,1415.9614391028738,2.6806262016679514,True,True,False,-2.287138043049695e-13,2.287138043049695e-13,0.0,0,0.0,False,head_on,0.0,0.0,0.0,,,0.0
head_on_0016,head_on,head_on,both_give_way,no_action,No action (baseline),1107.608311838976,1790.5483539290076,13.061840550308615,9.359451210997296,handysize_bulker,container_feeder,power_driven,moderate,20677.9698733465,-2.0237575358518094,182.50762534875577,1107.6263627036883,3.839407838043884,True,True,False,1.0692439381902405e-12,-1.0692439381902405e-12,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0016,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,1107.608311838976,1790.5483539290076,13.061840550308615,9.359451210997296,handysize_bulker,container_feeder,power_driven,moderate,20677.9698733465,-2.0237575358518094,182.50762534875577,1107.6263627036883,3.839407838043884,True,True,False,1.0692439381902405e-12,-1.0692439381902405e-12,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0016,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,1107.608311838976,1790.5483539290076,13.061840550308615,9.359451210997296,handysize_bulker,container_feeder,power_driven,moderate,20677.9698733465,-2.0237575358518094,182.50762534875577,1107.6263627036883,3.839407838043884,True,True,False,1.0692439381902405e-12,-1.0692439381902405e-12,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0016,head_on,head_on,both_give_way,mpc,MPC,1107.608311838976,1790.5483539290076,13.061840550308615,9.359451210997296,handysize_bulker,container_feeder,power_driven,moderate,20677.9698733465,-2.0237575358518094,182.50762534875577,1107.6263627036883,3.839407838043884,True,True,False,1.0692439381902405e-12,-1.0692439381902405e-12,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0017,head_on,head_on,give_way,no_action,No action (baseline),1395.6266538069676,937.4559523056503,13.336151771817889,8.457613799129769,coastal_tanker,handysize_bulker,fishing,good,10602.442981948143,7.891061611229905,180.842934244348,1395.8982461155856,7.9281120774989295,True,True,False,-5.015003191131242e-13,5.015003191131242e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
head_on_0017,head_on,head_on,give_way,rule_based,Rule-based COLREGS,1395.6266538069676,937.4559523056503,13.336151771817889,8.457613799129769,coastal_tanker,handysize_bulker,fishing,good,10602.442981948143,7.891061611229905,180.842934244348,1395.8982461155856,7.9281120774989295,True,True,False,-5.015003191131242e-13,5.015003191131242e-13,0.0,0,0.0,True,head_on,0.0,0.0,0.0,,,0.0
