scenario_id,encounter_requested,encounter_observed,role,cas,cas_name,perception,dcpa_target_m,tcpa_target_s,own_speed_kn,tgt_speed_kn,own_vessel,tgt_vessel,tgt_status,visibility,initial_range_m,relative_bearing_deg,tgt_heading_deg,min_dist_m,min_intrusion,safe,domain_respected,collision,excess_path_pct,progress_loss_pct,cross_track_m,heading_changes,total_alteration_deg,crossed_ahead,detection_rate,track_delay_s,tcpa_at_track_ready,mean_pos_error_m,role_flip_rate,flip_dangerous_rate,flip_conservative_rate,mean_dcpa_sigma,conservative_steps,encounter,starboard_alteration,substantial_action,early_action,no_cross_ahead,stand_on_held,compliance
head_on_0087,head_on,head_on,both_give_way,mpc,MPC,modelled,1121.9575837462894,782.7163742719466,8.399153262122272,15.704222531520239,container_feeder,container_feeder,power_driven,good,9770.149266066766,6.8397944652582625,180.37706478228503,1122.31485875557,4.6748796646208834,True,True,False,-1.897021874801538e-12,1.897021874801538e-12,0.0,0,0.0,True,0.002777777777777778,,,18573.669712674866,0.7722222222222223,0.0,0.7722222222222223,3798.628457050686,0,head_on,0.0,0.0,0.0,,,0.0
head_on_0088,head_on,head_on,both_give_way,no_action,No action (baseline),modelled,1045.3236476526517,1600.366566122008,11.354974634592935,13.597224961915868,container_feeder,coastal_tanker,power_driven,good,20569.67506271,3.0358760418793995,180.22558027845898,1045.3342381064097,4.355486879961272,True,True,False,5.890003795281476e-13,-5.890003795281476e-13,0.0,0,0.0,True,0.001388888888888889,,,6769.4248183253185,0.034722222222222224,0.0,0.034722222222222224,7219.990930420184,0,head_on,0.0,0.0,0.0,,,0.0
head_on_0088,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,modelled,1045.3236476526517,1600.366566122008,11.354974634592935,13.597224961915868,container_feeder,coastal_tanker,power_driven,good,20569.67506271,3.0358760418793995,180.22558027845898,1045.3342381064097,4.355486879961272,True,True,False,-0.505131498784338,1.866077915493655,1055.3964909667218,56,34.984550280942685,True,0.001388888888888889,,,11537.587889727742,0.020833333333333332,0.0,0.020833333333333332,5348.727530312393,0,head_on,1.0,1.0,0.0,,,0.6666666666666666
head_on_0088,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,modelled,1045.3236476526517,1600.366566122008,11.354974634592935,13.597224961915868,container_feeder,coastal_tanker,power_driven,good,20569.67506271,3.0358760418793995,180.22558027845898,1045.3342381064097,4.355486879961272,True,True,False,-0.045184266818793985,0.13293426990537316,261.0285401273492,36,9.959793928972887,True,0.001388888888888889,,,10873.983060994395,0.07361111111111111,0.0,0.07361111111111111,5651.115173124929,0,head_on,1.0,0.0,0.0,,,0.3333333333333333
head_on_0088,head_on,head_on,both_give_way,mpc,MPC,modelled,1045.3236476526517,1600.366566122008,11.354974634592935,13.597224961915868,container_feeder,coastal_tanker,power_driven,good,20569.67506271,3.0358760418793995,180.22558027845898,850.6472165181062,3.535205947131617,False,True,False,-2.2453916897859933,2.4335675072126373,206.0421444951636,44,27.78758616277501,True,0.011111111111111112,1480.0,163.39621108602987,24710.254156607654,0.4930555555555556,0.0,0.4930555555555556,799.9943846191314,0,head_on,1.0,0.0,0.0,,,0.3333333333333333
head_on_0089,head_on,head_on,give_way,no_action,No action (baseline),modelled,377.13877408084,861.7031922863681,9.926335778737274,9.77066438103892,coastal_tanker,container_feeder,fishing,good,8738.23764061181,-1.4014882200526249,182.16136924601435,377.53331462341356,2.140825121352707,False,True,False,-6.737717238655126e-13,6.737717238655126e-13,0.0,0,0.0,True,0.06388888888888888,725.0,136.70319228636566,38656.1625486078,0.0,0.0,0.0,1315.1297783108348,0,head_on,0.0,0.0,0.0,,,0.0
head_on_0089,head_on,head_on,give_way,rule_based,Rule-based COLREGS,modelled,377.13877408084,861.7031922863681,9.926335778737274,9.77066438103892,coastal_tanker,container_feeder,fishing,good,8738.23764061181,-1.4014882200526249,182.16136924601435,1374.1591882334912,6.542820116095618,True,True,False,-0.2821503422953811,2.7052981216231142,1550.1054619175297,56,34.999661914500884,True,0.005555555555555556,1010.0,0.0,27313.87832704174,0.0,0.0,0.0,1646.6029991247779,0,head_on,1.0,1.0,0.0,,,0.6666666666666666
head_on_0089,head_on,head_on,give_way,velocity_obstacle,Velocity obstacle,modelled,377.13877408084,861.7031922863681,9.926335778737274,9.77066438103892,coastal_tanker,container_feeder,fishing,good,8738.23764061181,-1.4014882200526249,182.16136924601435,922.5518762991895,4.272590891809975,False,True,False,-2.1386754158592347,3.32906650291091,584.5866148538513,69,57.71938525163522,True,0.019444444444444445,675.0,186.29588912884734,170472.642969727,0.0,0.0,0.0,1974.794229650497,0,head_on,1.0,1.0,0.0,,,0.6666666666666666
head_on_0089,head_on,head_on,give_way,mpc,MPC,modelled,377.13877408084,861.7031922863681,9.926335778737274,9.77066438103892,coastal_tanker,container_feeder,fishing,good,8738.23764061181,-1.4014882200526249,182.16136924601435,1196.8029583854207,6.774028778116301,True,True,False,-0.2215122724023721,0.9581921163438096,881.2868133163316,62,19.9993968973099,True,0.006944444444444444,1245.0,0.0,32085.9135697061,0.0,0.0,0.0,2192.4976585394243,0,head_on,1.0,0.0,0.0,,,0.3333333333333333
head_on_0090,head_on,head_on,both_give_way,no_action,No action (baseline),modelled,1305.7374365176374,1011.4031682894756,14.780164006011697,13.42854258093369,container_feeder,container_feeder,power_driven,good,14735.20350339844,4.934018245279551,179.68526437174037,1305.8961987643047,5.440723455155595,True,True,False,3.859593538997006e-13,-3.859593538997006e-13,0.0,0,0.0,True,0.002777777777777778,,,48335.583930822126,0.07916666666666666,0.0,0.07916666666666666,6666.98736235254,0,head_on,0.0,0.0,0.0,,,0.0
head_on_0090,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,modelled,1305.7374365176374,1011.4031682894756,14.780164006011697,13.42854258093369,container_feeder,container_feeder,power_driven,good,14735.20350339844,4.934018245279551,179.68526437174037,488.2380036494956,1.6426544970485357,False,True,False,-0.5919867808489407,1.8888651471660627,1250.8815498776305,46,36.3889371766377,True,0.04861111111111111,865.0,184.5792519931686,93987.40135315282,0.0125,0.0,0.011111111111111112,1162.883327210012,0,head_on,1.0,1.0,0.0,,,0.6666666666666666
head_on_0090,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,modelled,1305.7374365176374,1011.4031682894756,14.780164006011697,13.42854258093369,container_feeder,container_feeder,power_driven,good,14735.20350339844,4.934018245279551,179.68526437174037,601.0893452224975,1.8625052626084906,False,True,False,-4.838094836298136,7.203279725532901,1585.1987805735205,95,60.240238846428745,True,0.05555555555555555,905.0,150.6802504116876,106586.92210374682,0.06805555555555555,0.001388888888888889,0.06666666666666667,1045.8900020405845,0,head_on,1.0,1.0,0.0,,,0.6666666666666666
head_on_0090,head_on,head_on,both_give_way,mpc,MPC,modelled,1305.7374365176374,1011.4031682894756,14.780164006011697,13.42854258093369,container_feeder,container_feeder,power_driven,good,14735.20350339844,4.934018245279551,179.68526437174037,1305.8961987643047,5.440723455155595,True,True,False,3.859593538997006e-13,-3.859593538997006e-13,0.0,0,0.0,True,0.002777777777777778,,,10594.93147298818,0.10277777777777777,0.0,0.10277777777777777,5520.559817993609,0,head_on,0.0,0.0,0.0,,,0.0
